Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2015	JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	GHR
GO_Biological_Process_2015	endocrine process (GO:0050886)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	NOS3
GO_Biological_Process_2015	regulation of systemic arterial blood pressure mediated by a chemical signal (GO:0003044)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	NOS3
GO_Biological_Process_2015	negative regulation of steroid metabolic process (GO:0045939)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	APOE
GO_Biological_Process_2015	response to molecule of bacterial origin (GO:0002237)	2/243	0.0219427451547938	0.0462921139717264	0	0	9.636319257993652	36.80417444683526	NOS3;APOB
GO_Biological_Process_2015	positive regulation of hemostasis (GO:1900048)	1/24	0.0225653114296027	0.0469990881368158	0	0	48.20772946859904	182.7719626724847	USF1
GO_Biological_Process_2015	glutamine family amino acid catabolic process (GO:0009065)	1/24	0.0225653114296027	0.0469990881368158	0	0	48.20772946859904	182.7719626724847	NOS3
GO_Biological_Process_2015	vasodilation (GO:0042311)	1/24	0.0225653114296027	0.0469990881368158	0	0	48.20772946859904	182.7719626724847	APOE
GO_Biological_Process_2015	positive regulation of blood coagulation (GO:0030194)	1/24	0.0225653114296027	0.0469990881368158	0	0	48.20772946859904	182.7719626724847	USF1
GO_Biological_Process_2015	response to morphine (GO:0043278)	1/25	0.0234949864071648	0.0487800670167804	0	0	46.19675925925926	173.2825760780302	GHR
GO_Biological_Process_2015	response to isoquinoline alkaloid (GO:0014072)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	GHR
GO_Biological_Process_2015	phosphatidylcholine biosynthetic process (GO:0006656)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	APOA2
GO_Biological_Process_2015	positive regulation of coagulation (GO:0050820)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	USF1
GO_Biological_Process_2015	regulation of digestive system process (GO:0044058)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	APOA2
GO_Biological_Process_2015	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	NOS3
GO_Biological_Process_2015	regulation of the force of heart contraction (GO:0002026)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	NOS3
GO_Biological_Process_2015	positive regulation of axon extension (GO:0045773)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	APOE
GO_Biological_Process_2015	dopamine receptor signaling pathway (GO:0007212)	1/26	0.0244238237126149	0.0494525718515484	0	0	44.34666666666666	164.6235293172426	GPIHBP1
GO_Biological_Process_2015	regulation of protein catabolic process (GO:0042176)	2/260	0.0248882541898276	0.0502374019757631	0	0	8.99361605107159	33.2166555376261	PCSK9;APOE
GO_Biological_Process_2015	cellular calcium ion homeostasis (GO:0006874)	2/261	0.0250663592996455	0.0504412276368252	0	0	8.958437429025665	33.02284825100345	EPHX2;APOE
GO_Biological_Process_2015	negative regulation of endothelial cell proliferation (GO:0001937)	1/27	0.0253518240632961	0.0505490638335233	0	0	42.638888888888886	156.69384876205734	APOE
GO_Biological_Process_2015	positive regulation of tyrosine phosphorylation of Stat3 protein (GO:0042517)	1/27	0.0253518240632961	0.0505490638335233	0	0	42.638888888888886	156.69384876205734	GHR
GO_Biological_Process_2015	cellular response to fatty acid (GO:0071398)	1/27	0.0253518240632961	0.0505490638335233	0	0	42.638888888888886	156.69384876205734	APOB
GO_Biological_Process_2015	muscle adaptation (GO:0043500)	1/28	0.0262789881621165	0.0519228346163873	0	0	41.05761316872428	149.40806261137496	NOS3
GO_Biological_Process_2015	tissue regeneration (GO:0042246)	1/28	0.0262789881621165	0.0519228346163873	0	0	41.05761316872428	149.40806261137496	APOA5
GO_Biological_Process_2015	response to fluid shear stress (GO:0034405)	1/28	0.0262789881621165	0.0519228346163873	0	0	41.05761316872428	149.40806261137496	NOS3
GO_Biological_Process_2015	cellular divalent inorganic cation homeostasis (GO:0072503)	2/271	0.0268764441084948	0.052716156023975	0	0	8.621036518696698	31.178022189797243	EPHX2;APOE
GO_Biological_Process_2015	organic acid biosynthetic process (GO:0016053)	2/272	0.0270603328909747	0.052716156023975	0	0	8.588671023965142	31.0024085972725	LIPC;LPL
GO_Biological_Process_2015	carboxylic acid biosynthetic process (GO:0046394)	2/272	0.0270603328909747	0.052716156023975	0	0	8.588671023965142	31.0024085972725	LIPC;LPL
GO_Biological_Process_2015	lipopolysaccharide-mediated signaling pathway (GO:0031663)	1/29	0.0272053167113753	0.052716156023975	0	0	39.58928571428572	142.69335919589085	NOS3
GO_Biological_Process_2015	regulation of receptor internalization (GO:0002090)	1/29	0.0272053167113753	0.052716156023975	0	0	39.58928571428572	142.69335919589085	PCSK9
GO_Biological_Process_2015	regulation of systemic arterial blood pressure (GO:0003073)	1/29	0.0272053167113753	0.052716156023975	0	0	39.58928571428572	142.69335919589085	NOS3
GO_Biological_Process_2015	regulation of MAP kinase activity (GO:0043405)	2/273	0.0272447411867026	0.052716156023975	0	0	8.556544388973302	30.828328946768597	GHR;APOE
GO_Biological_Process_2015	response to alcohol (GO:0097305)	2/274	0.027429667958668	0.052761773073438	0	0	8.524653979238755	30.65576458907754	GHR;APOE
GO_Biological_Process_2015	calcium ion homeostasis (GO:0055074)	2/274	0.027429667958668	0.052761773073438	0	0	8.524653979238755	30.65576458907754	EPHX2;APOE
GO_Biological_Process_2015	response to acid chemical (GO:0001101)	2/275	0.0276151121641208	0.0529627077869061	0	0	8.492997198879552	30.48469716926462	APOE;APOB
GO_Biological_Process_2015	embryo development (GO:0009790)	2/276	0.0278010727681858	0.0531634549426712	0	0	8.461571489909833	30.31510861680807	NOS3;APOB
GO_Biological_Process_2015	nitric oxide metabolic process (GO:0046209)	1/30	0.0281308104264749	0.0536371720668064	0	0	38.22222222222222	136.48734525751556	NOS3
GO_Biological_Process_2015	negative regulation of endothelial cell migration (GO:0010596)	1/31	0.0290554700086194	0.0549198768371014	0	0	36.946296296296296	130.736261970552	APOE
GO_Biological_Process_2015	cyclic-nucleotide-mediated signaling (GO:0019935)	1/31	0.0290554700086194	0.0549198768371014	0	0	36.946296296296296	130.736261970552	APOE
GO_Biological_Process_2015	regulation of Rho protein signal transduction (GO:0035023)	1/31	0.0290554700086194	0.0549198768371014	0	0	36.946296296296296	130.736261970552	APOE
GO_Biological_Process_2015	negative regulation of cytokine secretion (GO:0050710)	1/32	0.0299792961708411	0.0565027656937466	0	0	35.75268817204301	125.39355349635466	APOA2
GO_Biological_Process_2015	divalent inorganic cation homeostasis (GO:0072507)	2/291	0.0306517482380133	0.0576041475507491	0	0	8.016283329940974	27.93727310842385	EPHX2;APOE
GO_Biological_Process_2015	regulation of tyrosine phosphorylation of Stat3 protein (GO:0042516)	1/33	0.030902289613243	0.0579085885589139	0	0	34.63368055555556	120.41870977627713	GHR
GO_Biological_Process_2015	positive regulation of multicellular organism growth (GO:0040018)	1/34	0.0318244510525941	0.0592968404227821	0	0	33.582491582491585	115.77632426352072	GHR
GO_Biological_Process_2015	regulation of dendritic spine development (GO:0060998)	1/34	0.0318244510525941	0.0592968404227821	0	0	33.582491582491585	115.77632426352072	APOE
GO_Biological_Process_2015	drug metabolic process (GO:0017144)	1/35	0.0327457811830531	0.0608401729935135	0	0	32.59313725490196	111.43532169951338	EPHX2
GO_Biological_Process_2015	response to cold (GO:0009409)	1/36	0.0336662807139245	0.0616743629885339	0	0	31.66031746031746	107.36832116912788	LPL
GO_Biological_Process_2015	receptor clustering (GO:0043113)	1/36	0.0336662807139245	0.0616743629885339	0	0	31.66031746031746	107.36832116912788	APOE
GO_Biological_Process_2015	regulation of muscle adaptation (GO:0043502)	1/36	0.0336662807139245	0.0616743629885339	0	0	31.66031746031746	107.36832116912788	NOS3
GO_Biological_Process_2015	blood vessel remodeling (GO:0001974)	1/36	0.0336662807139245	0.0616743629885339	0	0	31.66031746031746	107.36832116912788	NOS3
GO_Biological_Process_2015	negative regulation of endocytosis (GO:0045806)	1/36	0.0336662807139245	0.0616743629885339	0	0	31.66031746031746	107.36832116912788	APOC2
GO_Biological_Process_2015	positive regulation of interleukin-8 production (GO:0032757)	1/37	0.0345859503542857	0.0631821551164884	0	0	30.77932098765432	103.55110778477112	APOA2
GO_Biological_Process_2015	long-chain fatty acid transport (GO:0015909)	1/38	0.035504790801106	0.0641440143202302	0	0	29.945945945945947	99.96219201416405	APOE
GO_Biological_Process_2015	negative regulation of calcium ion transport (GO:0051926)	1/38	0.035504790801106	0.0641440143202302	0	0	29.945945945945947	99.96219201416405	NOS3
GO_Biological_Process_2015	positive regulation of oxidoreductase activity (GO:0051353)	1/38	0.035504790801106	0.0641440143202302	0	0	29.945945945945947	99.96219201416405	APOE
GO_Biological_Process_2015	negative regulation of lipid biosynthetic process (GO:0051055)	1/38	0.035504790801106	0.0641440143202302	0	0	29.945945945945947	99.96219201416405	APOE
GO_Biological_Process_2015	response to axon injury (GO:0048678)	1/39	0.0364228027645029	0.0649060299945092	0	0	29.156432748538013	96.58244018092805	APOE
GO_Biological_Process_2015	negative regulation of blood pressure (GO:0045776)	1/39	0.0364228027645029	0.0649060299945092	0	0	29.156432748538013	96.58244018092805	NOS3
GO_Biological_Process_2015	neurogenesis (GO:0022008)	1/39	0.0364228027645029	0.0649060299945092	0	0	29.156432748538013	96.58244018092805	PCSK9
GO_Biological_Process_2015	positive regulation of dendrite development (GO:1900006)	1/39	0.0364228027645029	0.0649060299945092	0	0	29.156432748538013	96.58244018092805	APOE
GO_Biological_Process_2015	phagosome maturation (GO:0090382)	1/39	0.0364228027645029	0.0649060299945092	0	0	29.156432748538013	96.58244018092805	NOS3
GO_Biological_Process_2015	secondary metabolic process (GO:0019748)	1/40	0.0373399869476018	0.0663596507166619	0	0	28.40740740740741	93.39476319093392	EPHX2
GO_Biological_Process_2015	triglyceride biosynthetic process (GO:0019432)	1/41	0.0382563440505893	0.0674384070325753	0	0	27.695833333333333	90.3838530444344	LPL
GO_Biological_Process_2015	vesicle coating (GO:0006901)	1/41	0.0382563440505893	0.0674384070325753	0	0	27.695833333333333	90.3838530444344	GPIHBP1
GO_Biological_Process_2015	positive regulation of wound healing (GO:0090303)	1/41	0.0382563440505893	0.0674384070325753	0	0	27.695833333333333	90.3838530444344	USF1
GO_Biological_Process_2015	negative regulation of epithelial cell migration (GO:0010633)	1/42	0.0391718747772544	0.0688666830761409	0	0	27.018970189701896	87.53595883632167	APOE
GO_Biological_Process_2015	acylglycerol biosynthetic process (GO:0046463)	1/43	0.0400865798370342	0.0695401146244572	0	0	26.374338624338623	84.83869553971446	LPL
GO_Biological_Process_2015	neutral lipid biosynthetic process (GO:0046460)	1/43	0.0400865798370342	0.0695401146244572	0	0	26.374338624338623	84.83869553971446	LPL
GO_Biological_Process_2015	regulation of establishment of protein localization to plasma membrane (GO:0090003)	1/43	0.0400865798370342	0.0695401146244572	0	0	26.374338624338623	84.83869553971446	LDLRAP1
GO_Biological_Process_2015	negative regulation of transporter activity (GO:0032410)	1/43	0.0400865798370342	0.0695401146244572	0	0	26.374338624338623	84.83869553971446	APOA2
GO_Biological_Process_2015	sperm motility (GO:0030317)	1/43	0.0400865798370342	0.0695401146244572	0	0	26.374338624338623	84.83869553971446	APOB
GO_Biological_Process_2015	JAK-STAT cascade (GO:0007259)	1/44	0.0410004599209637	0.0705639494429218	0	0	25.75968992248062	82.28088014399276	GHR
GO_Biological_Process_2015	positive regulation of lipid transport (GO:0032370)	1/44	0.0410004599209637	0.0705639494429218	0	0	25.75968992248062	82.28088014399276	APOE
GO_Biological_Process_2015	protein transmembrane transport (GO:0071806)	1/44	0.0410004599209637	0.0705639494429218	0	0	25.75968992248062	82.28088014399276	GPIHBP1
GO_Biological_Process_2015	regulation of blood vessel endothelial cell migration (GO:0043535)	1/45	0.0419135157339488	0.0713839564843816	0	0	25.1729797979798	79.85239065693193	APOE
GO_Biological_Process_2015	negative regulation of protein secretion (GO:0050709)	1/45	0.0419135157339488	0.0713839564843816	0	0	25.1729797979798	79.85239065693193	APOA2
GO_Biological_Process_2015	cellular response to interleukin-1 (GO:0071347)	1/45	0.0419135157339488	0.0713839564843816	0	0	25.1729797979798	79.85239065693193	APOE
GO_Biological_Process_2015	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/45	0.0419135157339488	0.0713839564843816	0	0	25.1729797979798	79.85239065693193	NOS3
GO_Biological_Process_2015	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/46	0.042825747982937	0.0727481537164696	0	0	24.612345679012343	77.54404440566205	GHR
GO_Biological_Process_2015	positive regulation of cyclase activity (GO:0031281)	1/47	0.043737157364484	0.0734726376244469	0	0	24.07608695652174	75.34749261223973	NOS3
GO_Biological_Process_2015	regulation of neuronal synaptic plasticity (GO:0048168)	1/47	0.043737157364484	0.0734726376244469	0	0	24.07608695652174	75.34749261223973	APOE
GO_Biological_Process_2015	positive regulation of neuron apoptotic process (GO:0043525)	1/47	0.043737157364484	0.0734726376244469	0	0	24.07608695652174	75.34749261223973	PCSK9
GO_Biological_Process_2015	response to drug (GO:0042493)	2/354	0.0438139582164133	0.0734726376244469	0	0	6.560494652406417	20.519933750674703	APOA2;LPL
GO_Biological_Process_2015	negative regulation of hydrolase activity (GO:0051346)	2/354	0.0438139582164133	0.0734726376244469	0	0	6.560494652406417	20.519933750674703	NOS3;APOA2
GO_Biological_Process_2015	lysosomal transport (GO:0007041)	1/48	0.0446477445751972	0.0744888391637218	0	0	23.56264775413712	73.25512875801161	PCSK9
GO_Biological_Process_2015	regulation of protein localization to plasma membrane (GO:1903076)	1/48	0.0446477445751972	0.0744888391637218	0	0	23.56264775413712	73.25512875801161	LDLRAP1
GO_Biological_Process_2015	cellular metal ion homeostasis (GO:0006875)	2/361	0.0453882344926419	0.0754293968366366	0	0	6.430280190070457	19.88565666110001	EPHX2;APOE
GO_Biological_Process_2015	fatty acid transport (GO:0015908)	1/49	0.0455575103218218	0.0754293968366366	0	0	23.07060185185185	71.26000869785321	APOE
GO_Biological_Process_2015	regulation of cytokine production involved in immune response (GO:0002718)	1/49	0.0455575103218218	0.0754293968366366	0	0	23.07060185185185	71.26000869785321	APOA2
GO_Biological_Process_2015	response to fatty acid (GO:0070542)	1/50	0.0464664552952436	0.0761630620628805	0	0	22.598639455782312	69.35578082800635	APOB
GO_Biological_Process_2015	endothelial cell migration (GO:0043542)	1/50	0.0464664552952436	0.0761630620628805	0	0	22.598639455782312	69.35578082800635	NOS3
GO_Biological_Process_2015	vacuolar transport (GO:0007034)	1/50	0.0464664552952436	0.0761630620628805	0	0	22.598639455782312	69.35578082800635	PCSK9
GO_Biological_Process_2015	positive regulation of lyase activity (GO:0051349)	1/50	0.0464664552952436	0.0761630620628805	0	0	22.598639455782312	69.35578082800635	NOS3
GO_Biological_Process_2015	response to steroid hormone (GO:0048545)	2/369	0.047213308387063	0.0765011739511813	0	0	6.28754608110274	19.19637784922356	GHR;APOA2
GO_Biological_Process_2015	positive regulation of axonogenesis (GO:0050772)	1/51	0.047374580199126	0.0765011739511813	0	0	22.14555555555556	67.53662482568532	APOE
GO_Biological_Process_2015	digestive system process (GO:0022600)	1/51	0.047374580199126	0.0765011739511813	0	0	22.14555555555556	67.53662482568532	LDLR
GO_Biological_Process_2015	regulation of potassium ion transport (GO:0043266)	1/51	0.047374580199126	0.0765011739511813	0	0	22.14555555555556	67.53662482568532	NOS3
GO_Biological_Process_2015	negative regulation of transmembrane transport (GO:0034763)	1/51	0.047374580199126	0.0765011739511813	0	0	22.14555555555556	67.53662482568532	APOA2
GO_Biological_Process_2015	regulation of axon extension (GO:0030516)	1/51	0.047374580199126	0.0765011739511813	0	0	22.14555555555556	67.53662482568532	APOE
GO_Biological_Process_2015	regulation of interleukin-8 production (GO:0032677)	1/52	0.0482818857194643	0.0777742691146051	0	0	21.71023965141612	65.79719781355674	APOA2
GO_Biological_Process_2015	inflammatory response (GO:0006954)	2/376	0.0488325560156306	0.078468038413323	0	0	6.16766278703995	18.622382329453792	EPHX2;APOA2
GO_Biological_Process_2015	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/53	0.049188372572355	0.0788460677998044	0	0	21.291666666666668	64.13258686532767	GHR
GO_Biological_Process_2015	arachidonic acid metabolic process (GO:0019369)	1/55	0.0509988930373621	0.0815483521917722	0	0	20.50102880658436	61.01006438702954	EPHX2
GO_Biological_Process_2015	cellular cation homeostasis (GO:0030003)	2/389	0.0518938615209469	0.0825900606790826	0	0	5.956528347773218	17.622715361493842	EPHX2;APOE
GO_Biological_Process_2015	positive regulation of JAK-STAT cascade (GO:0046427)	1/56	0.0519029280414418	0.0825900606790826	0	0	20.12727272727273	59.54412256861738	GHR
GO_Biological_Process_2015	positive regulation of cytokine biosynthetic process (GO:0042108)	1/59	0.0546101404797423	0.0864770747548463	0	0	19.08333333333333	55.48547275853284	APOA2
GO_Biological_Process_2015	acute inflammatory response (GO:0002526)	1/59	0.0546101404797423	0.0864770747548463	0	0	19.08333333333333	55.48547275853284	APOA2
GO_Biological_Process_2015	cellular ion homeostasis (GO:0006873)	2/402	0.0550238636440544	0.0869217556116223	0	0	5.759117647058823	16.701373814449678	EPHX2;APOE
GO_Biological_Process_2015	ER to Golgi vesicle-mediated transport (GO:0006888)	1/60	0.0555109160756712	0.0872695651766561	0	0	18.75894538606403	54.2354050228785	LMF1
GO_Biological_Process_2015	regulation of sodium ion transport (GO:0002028)	1/60	0.0555109160756712	0.0872695651766561	0	0	18.75894538606403	54.2354050228785	NOS3
GO_Biological_Process_2015	glial cell differentiation (GO:0010001)	1/61	0.0564108785625051	0.0884717376016267	0	0	18.44537037037037	53.032159970359054	APOE
GO_Biological_Process_2015	regulation of extent of cell growth (GO:0061387)	1/62	0.0573100286272796	0.089666886895313	0	0	18.14207650273224	51.8732701693752	APOE
GO_Biological_Process_2015	regulation of protein serine/threonine kinase activity (GO:0071900)	2/416	0.058469226790633	0.0912622298832314	0	0	5.560386473429952	15.787353433605125	GHR;APOE
GO_Biological_Process_2015	regulation of cell activation (GO:0050865)	2/420	0.0594674990376155	0.0925511974473561	0	0	5.506051224317479	15.53986795062316	NOS3;APOE
GO_Biological_Process_2015	cellular amino acid metabolic process (GO:0006520)	2/421	0.0597180174922323	0.0925511974473561	0	0	5.492629510037905	15.478897333415562	GHR;NOS3
GO_Biological_Process_2015	metal ion homeostasis (GO:0055065)	2/422	0.0599689143762511	0.0925511974473561	0	0	5.4792717086834735	15.418281257192923	EPHX2;APOE
GO_Biological_Process_2015	epithelial cell migration (GO:0010631)	1/65	0.0600026111891116	0.0925511974473561	0	0	17.2890625	48.64048131974362	NOS3
GO_Biological_Process_2015	glutamine family amino acid metabolic process (GO:0009064)	1/65	0.0600026111891116	0.0925511974473561	0	0	17.2890625	48.64048131974362	NOS3
GO_Biological_Process_2015	response to ammonium ion (GO:0060359)	1/66	0.0608985184770234	0.0937120731387607	0	0	17.022222222222222	47.63747925968391	GHR
GO_Biological_Process_2015	positive regulation of cellular protein catabolic process (GO:1903364)	1/67	0.0617936167940729	0.0946440875487674	0	0	16.763468013468014	46.668744079814495	APOE
GO_Biological_Process_2015	protein secretion (GO:0009306)	1/67	0.0617936167940729	0.0946440875487674	0	0	16.763468013468014	46.668744079814495	LMF1
GO_Biological_Process_2015	posttranscriptional regulation of gene expression (GO:0010608)	2/438	0.0640340359843195	0.0978464007797779	0	0	5.273880194279546	14.494418660506728	APOA2;GPIHBP1
GO_Biological_Process_2015	response to heat (GO:0009408)	1/70	0.0644740648279743	0.0980605544127796	0	0	16.03220611916264	43.95216853322471	NOS3
GO_Biological_Process_2015	cellular response to alcohol (GO:0097306)	1/70	0.0644740648279743	0.0980605544127796	0	0	16.03220611916264	43.95216853322471	APOE
GO_Biological_Process_2015	regulation of establishment of protein localization (GO:0070201)	2/442	0.0650650120478315	0.0987282238845083	0	0	5.224866310160428	14.27625920086105	APOA2;LDLRAP1
GO_Biological_Process_2015	tissue remodeling (GO:0048771)	1/71	0.0653659341620674	0.0987282238845083	0	0	15.802380952380952	43.10500849393286	NOS3
GO_Biological_Process_2015	positive regulation of developmental growth (GO:0048639)	1/71	0.0653659341620674	0.0987282238845083	0	0	15.802380952380952	43.10500849393286	APOE
GO_Biological_Process_2015	regulation of multicellular organism growth (GO:0040014)	1/72	0.066256997970156	0.0998434946370554	0	0	15.579029733959311	42.28482356965927	GHR
GO_Biological_Process_2015	regulation of cyclase activity (GO:0031279)	1/73	0.0671472569391821	0.1009524276740807	0	0	15.361882716049385	41.49040525939519	NOS3
GO_Biological_Process_2015	cellular chemical homeostasis (GO:0055082)	2/452	0.0676675829437487	0.1015013744156231	0	0	5.106143790849673	13.75160118139556	EPHX2;APOE
GO_Biological_Process_2015	cellular response to starvation (GO:0009267)	1/74	0.068036711755515	0.1015890627582347	0	0	15.150684931506849	40.72061468284932	PCSK9
GO_Biological_Process_2015	negative regulation of MAP kinase activity (GO:0043407)	1/74	0.068036711755515	0.1015890627582347	0	0	15.150684931506849	40.72061468284932	APOE
GO_Biological_Process_2015	cartilage development (GO:0051216)	1/75	0.0689253631035833	0.1026815204322176	0	0	14.945195195195195	39.97437769651857	GHR
GO_Biological_Process_2015	regulation of JAK-STAT cascade (GO:0046425)	1/76	0.0698132116714254	0.1037678191661641	0	0	14.745185185185186	39.25068041075836	GHR
GO_Biological_Process_2015	regulation of lyase activity (GO:0051339)	1/77	0.0707002581349002	0.10484800185992	0	0	14.550438596491228	38.54856507595181	NOS3
GO_Biological_Process_2015	cation homeostasis (GO:0055080)	2/465	0.0711034854791792	0.1052074196909122	0	0	4.959471477575912	13.110952637091932	EPHX2;APOE
GO_Biological_Process_2015	ovulation cycle process (GO:0022602)	1/78	0.0715865031889144	0.1056830092224606	0	0	14.36075036075036	37.867126289308175	NOS3
GO_Biological_Process_2015	regulation of production of molecular mediator of immune response (GO:0002700)	1/79	0.0724719475151733	0.106749219988566	0	0	14.175925925925926	37.20550751521447	APOA2
GO_Biological_Process_2015	coagulation (GO:0050817)	2/472	0.072977625218801	0.1070120333925917	0	0	4.883854818523154	12.783990038872425	NOS3;APOB
GO_Biological_Process_2015	blood coagulation (GO:0007596)	2/472	0.072977625218801	0.1070120333925917	0	0	4.883854818523154	12.783990038872425	NOS3;APOB
GO_Biological_Process_2015	positive regulation of phospholipase activity (GO:0010518)	1/80	0.0733565917964349	0.107327094037737	0	0	13.9957805907173	36.56289786863212	APOC2
GO_Biological_Process_2015	negative regulation of immune effector process (GO:0002698)	1/81	0.0742404367111781	0.1083777803774787	0	0	13.82013888888889	35.93852915100192	APOA2
GO_Biological_Process_2015	hemostasis (GO:0007599)	2/478	0.0745971506995633	0.1086559834243082	0	0	4.820810677212061	12.513151537061049	NOS3;APOB
GO_Biological_Process_2015	regulation of cellular amine metabolic process (GO:0033238)	1/82	0.0751234829363218	0.1089373788034467	0	0	13.64883401920439	35.3316731109601	LDLR
GO_Biological_Process_2015	lung development (GO:0030324)	1/82	0.0751234829363218	0.1089373788034467	0	0	13.64883401920439	35.3316731109601	NOS3
GO_Biological_Process_2015	reactive oxygen species metabolic process (GO:0072593)	1/84	0.07688718207239	0.1107581873906235	0	0	13.318607764390896	34.16777078072922	EPHX2
GO_Biological_Process_2015	viral transcription (GO:0019083)	1/84	0.07688718207239	0.1107581873906235	0	0	13.318607764390896	34.16777078072922	USF1
GO_Biological_Process_2015	post-embryonic development (GO:0009791)	1/84	0.07688718207239	0.1107581873906235	0	0	13.318607764390896	34.16777078072922	APOB
GO_Biological_Process_2015	regulation of anion transport (GO:0044070)	1/85	0.0777678363452935	0.111780582351257	0	0	13.159391534391537	33.609445860060674	APOE
GO_Biological_Process_2015	multicellular organismal reproductive process (GO:0048609)	2/491	0.0781468165118194	0.11207898683932	0	0	4.689522434740767	11.954370952533708	NOS3;APOB
GO_Biological_Process_2015	liver development (GO:0001889)	1/86	0.0786476946512038	0.1123047866853435	0	0	13.003921568627453	33.06607217254294	PCSK9
GO_Biological_Process_2015	long-chain fatty acid metabolic process (GO:0001676)	1/86	0.0786476946512038	0.1123047866853435	0	0	13.003921568627453	33.06607217254294	EPHX2
GO_Biological_Process_2015	regulation of receptor activity (GO:0010469)	1/87	0.0795267576881761	0.1130663033218852	0	0	12.852067183462532	32.537086758724435	PCSK9
GO_Biological_Process_2015	dicarboxylic acid metabolic process (GO:0043648)	1/87	0.0795267576881761	0.1130663033218852	0	0	12.852067183462532	32.537086758724435	GHR
GO_Biological_Process_2015	regulation of endothelial cell proliferation (GO:0001936)	1/88	0.0804050261085207	0.1135742701403294	0	0	12.703703703703704	32.021953951870294	APOE
GO_Biological_Process_2015	fatty acid derivative metabolic process (GO:1901568)	1/88	0.0804050261085207	0.1135742701403294	0	0	12.703703703703704	32.021953951870294	EPHX2
GO_Biological_Process_2015	icosanoid metabolic process (GO:0006690)	1/88	0.0804050261085207	0.1135742701403294	0	0	12.703703703703704	32.021953951870294	EPHX2
GO_Biological_Process_2015	regulation of dendrite development (GO:0050773)	1/89	0.081282500607778	0.1138303113436548	0	0	12.55871212121212	31.520163750462697	APOE
GO_Biological_Process_2015	cellular response to tumor necrosis factor (GO:0071356)	1/89	0.081282500607778	0.1138303113436548	0	0	12.55871212121212	31.520163750462697	APOB
GO_Biological_Process_2015	regulation of phospholipase activity (GO:0010517)	1/89	0.081282500607778	0.1138303113436548	0	0	12.55871212121212	31.520163750462697	APOC2
GO_Biological_Process_2015	negative regulation of inflammatory response (GO:0050728)	1/89	0.081282500607778	0.1138303113436548	0	0	12.55871212121212	31.520163750462697	APOE
GO_Biological_Process_2015	protein stabilization (GO:0050821)	1/91	0.0830350705457495	0.1157887764113436	0	0	12.278395061728396	30.55469063103589	GPIHBP1
GO_Biological_Process_2015	negative regulation of neuron projection development (GO:0010977)	1/91	0.0830350705457495	0.1157887764113436	0	0	12.278395061728396	30.55469063103589	APOE
GO_Biological_Process_2015	alpha-amino acid catabolic process (GO:1901606)	1/92	0.0839101673425248	0.116265358987312	0	0	12.142857142857142	30.0901030781943	NOS3
GO_Biological_Process_2015	regulation of endothelial cell migration (GO:0010594)	1/92	0.0839101673425248	0.116265358987312	0	0	12.142857142857142	30.0901030781943	APOE
GO_Biological_Process_2015	interaction with host (GO:0051701)	1/92	0.0839101673425248	0.116265358987312	0	0	12.142857142857142	30.0901030781943	NOS3
GO_Biological_Process_2015	regulation of cytokine biosynthetic process (GO:0042035)	1/93	0.0847844729177232	0.1169811082029346	0	0	12.010265700483092	29.63704634647099	APOA2
GO_Biological_Process_2015	hormone-mediated signaling pathway (GO:0009755)	1/93	0.0847844729177232	0.1169811082029346	0	0	12.010265700483092	29.63704634647099	GHR
GO_Biological_Process_2015	multicellular organismal metabolic process (GO:0044236)	1/94	0.0856579879469774	0.1179375244575225	0	0	11.8805256869773	29.195118234670645	GHR
GO_Biological_Process_2015	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/97	0.0882737965448864	0.1212837456730162	0	0	11.507523148148149	27.93234868581689	NOS3
GO_Biological_Process_2015	unsaturated fatty acid metabolic process (GO:0033559)	1/100	0.0908825145361798	0.1240859384272684	0	0	11.15712682379349	26.75688382123247	EPHX2
